Description,Category,Sub_Category
Clark Brands Monmouth Junction NJ,Auto,Gas
Conoco Ramona OK,Auto,Gas
Costco (Kirkland brand gasoline) Plymouth PA,Auto,Gas
Crown Bowersville OH,Auto,Gas
Cumberland Farms Herreid SD,Auto,Gas
Delta Fuel Stations - Independently Branded Gas Stations Nora Springs IA,Auto,Gas
Delta Sonic - Western New York Hillsboro TN,Auto,Gas
Exxon Oak Run IL,Auto,Gas
Etna Subiaco AR,Auto,Gas
Family Express - Indiana Churchs Ferry ND,Auto,Gas
Fastrac - Upstate New York Cambria WI,Auto,Gas
Fastrip Oakdale NE,Auto,Gas
Frontier Rio Pinar FL,Auto,Gas
Flying J Marshfield WI,Auto,Gas
Gant Summersville KY,Auto,Gas
GasAmerica Linden AZ,Auto,Gas
"Gas City, Ltd. Dickens TX",Auto,Gas
Getty Forsyth MT,Auto,Gas
Gas Land Petroleum Forestburg SD,Auto,Gas
Go-Mart Columbia LA,Auto,Gas
Gulf Edinboro PA,Auto,Gas
Hele Arkdale WI,Auto,Gas
High's Dairy Stores Redford TX,Auto,Gas
Holiday Boyd MT,Auto,Gas
Huck's Sandyville IA,Auto,Gas
Irving Oil Mount Crested Butte CO,Auto,Gas
Jacksons Food Stores Fort Indiantown Gap PA,Auto,Gas
King Soopers Nescatunga OK,Auto,Gas
Krist West Liberty PA,Auto,Gas
Kroger brand gasoline Odin IL,Auto,Gas
Kum & Go El Monte CA,Auto,Gas
Kwik Trip Linn Grove IA,Auto,Gas
Kwik Fill Alamo IN,Auto,Gas
Lassus Handy Dandy Lewiston ID,Auto,Gas
Liberty Nekoma ND,Auto,Gas
Love's Crab Orchard WV,Auto,Gas
Luke Oil Tyonek AK,Auto,Gas
Lukoil Emigration Canyon UT,Auto,Gas
Marathon Oil Homestead MO,Auto,Gas
Maverik Garden City SD,Auto,Gas
McCoy Oil Madison IN,Auto,Gas
Meijer Bethpage TN,Auto,Gas
Minit Mart Stanton KY,Auto,Gas
Mirabito Lancaster OH,Auto,Gas
Mobil Lodi WI,Auto,Gas
Murphy USA Wells Branch TX,Auto,Gas
OXXO Gas Meadville MO,Auto,Gas
Pemex Dade City FL,Auto,Gas
Petro Canada Harkers Island NC,Auto,Gas
Phillips 66 Litchfield CA,Auto,Gas
Pilot Nashville NC,Auto,Gas
QuickChek National MD,Auto,Gas
QuikTrip Parkville MD,Auto,Gas
RaceTrac/Raceway Lochearn MD,Auto,Gas
Redner's Shelby MT,Auto,Gas
Road Ranger Braham MN,Auto,Gas
Rotten Robbie Greenwood PA,Auto,Gas
Royal Farms New Hope OR,Auto,Gas
Rutter's Farm Stores Berrydale FL,Auto,Gas
7-Eleven brand gasoline Riesel TX,Auto,Gas
Sam's Club Minden IA,Auto,Gas
Safeway Port Costa CA,Auto,Gas
Servco Wahpeton ND,Auto,Gas
Sheetz East Hemet CA,Auto,Gas
Shell West Bend WI,Auto,Gas
Simonson Station Stores Porum OK,Auto,Gas
Sinclair Lorimor IA,Auto,Gas
Speedway Pinetops NC,Auto,Gas
Speedy Q El Cerrito CA,Auto,Gas
Spinx Shenandoah VA,Auto,Gas
Stewart's Shops Stinnett TX,Auto,Gas
Sunoco McDermitt NV,Auto,Gas
Terrible Herbst Laie HI,Auto,Gas
Texaco Alamogordo NM,Auto,Gas
Texas Born River Heights UT,Auto,Gas
Thorntons Inc. McNair VA,Auto,Gas
Total Hugoton KS,Auto,Gas
Travelcenters of America Kahoka MO,Auto,Gas
Travelers Oil Avondale PA,Auto,Gas
Valero Cape St. Claire MD,Auto,Gas
Walmart brand gasoline Bunnlevel NC,Auto,Gas
Wawa Gowen OK,Auto,Gas
Weigel’s Trego MT,Auto,Gas
Tesla Supercharger Network Utica OH,Auto,Gas
EVgo New Grand Chain IL,Auto,Gas
Electrify America Providence UT,Auto,Gas
Blink Charging Malvern IA,Auto,Gas
Greenlots Pylesville MD,Auto,Gas
SemaConnect City of the Sun NM,Auto,Gas
Volta Charging Mantoloking NJ,Auto,Gas
ABB Electrification Westbury NY,Auto,Gas
Aloha Petroleum Sunset FL,Auto,Gas
Alon Seabeck WA,Auto,Gas
American Gas Wallace Ridge LA,Auto,Gas
Amoco Georgetown DE,Auto,Gas
AM-PM Franklin Grove IL,Auto,Gas
ARCO Mount Carmel TN,Auto,Gas
Billups Bayshore Gardens FL,Auto,Gas
BP Spokane MO,Auto,Gas
Buc-ee's Kingsbury TX,Auto,Gas
Byrne Dairy Agency IA,Auto,Gas
Carroll Motor Fuels Cazenovia WI,Auto,Gas
Casey's General Stores Grafton IL,Auto,Gas
Certified Gobles MI,Auto,Gas
Chevron Coalgate OK,Auto,Gas
Chuckles Sumpter OR,Auto,Gas
Circle K Eastport NY,Auto,Gas
Citgo Pendleton OR,Auto,Gas
Clark Brands La Crosse WI,Auto,Gas
Conoco Alpena MI,Auto,Gas
Costco (Kirkland brand gasoline) New Madrid MO,Auto,Gas
Crown Oak View CA,Auto,Gas
Cumberland Farms Tennant CA,Auto,Gas
Delta Fuel Stations - Independently Branded Gas Stations Upper Grand Lagoon FL,Auto,Gas
Delta Sonic - Western New York Newton AL,Auto,Gas
Exxon Cabana Colony FL,Auto,Gas
Etna Nashville TN,Auto,Gas
Family Express - Indiana Eureka NC,Auto,Gas
Fastrac - Upstate New York Hayward MN,Auto,Gas
Fastrip Danville WA,Auto,Gas
Frontier La Villita NM,Auto,Gas
Flying J Cuba AL,Auto,Gas
Gant Twilight PA,Auto,Gas
GasAmerica Omao HI,Auto,Gas
"Gas City, Ltd. Napa CA",Auto,Gas
GasTrac Oroville WA,Auto,Gas
Getty Arctic Village AK,Auto,Gas
Gas Land Petroleum Girard TX,Auto,Gas
Go-Mart Impact TX,Auto,Gas
Gulf Silo OK,Auto,Gas
Hele Grass Range MT,Auto,Gas
High's Dairy Stores Mobeetie TX,Auto,Gas
Holiday West Plains MO,Auto,Gas
Huck's Tioga WV,Auto,Gas
Irving Oil Glacier WA,Auto,Gas
Jacksons Food Stores Flat Top Mountain TN,Auto,Gas
King Soopers Home Gardens CA,Auto,Gas
Krist Port Gibson MS,Auto,Gas
Kroger brand gasoline Holland IA,Auto,Gas
Kum & Go Pine Mountain GA,Auto,Gas
Kwik Trip Abbott TX,Auto,Gas
Kwik Fill Nibley UT,Auto,Gas
Lassus Handy Dandy Milton IN,Auto,Gas
Liberty Laurel MT,Auto,Gas
Love's Madisonburg PA,Auto,Gas
Luke Oil Whitesboro TX,Auto,Gas
Lukoil Jenks OK,Auto,Gas
Mapco Express Kinder LA,Auto,Gas
Marathon Oil Milliken CO,Auto,Gas
Maverik Purdy WA,Auto,Gas
McCoy Oil Collbran CO,Auto,Gas
Meijer Lincoln IL,Auto,Gas
Minit Mart Yosemite Lakes CA,Auto,Gas
Mirabito Portage Lakes OH,Auto,Gas
Mobil Eagles Mere PA,Auto,Gas
Murphy USA Westcreek CO,Auto,Gas
OXXO Gas Hackensack MN,Auto,Gas
Petro Canada Knox IN,Auto,Gas
Pilot White Plains NC,Auto,Gas
QuickChek Spring Grove IL,Auto,Gas
QuikTrip Lake Tomahawk WI,Auto,Gas
RaceTrac/Raceway Elbow Lake MN,Auto,Gas
Redner's Tuscola TX,Auto,Gas
Road Ranger Kenefic OK,Auto,Gas
Rotten Robbie Gambell AK,Auto,Gas
Royal Farms Onyx CA,Auto,Gas
Rutter's Farm Stores Winchester ID,Auto,Gas
7-Eleven brand gasoline Deer Park IL,Auto,Gas
Safeway Ronneby MN,Auto,Gas
Servco Beavertown PA,Auto,Gas
Shell Gackle ND,Auto,Gas
Simonson Station Stores Roy Lake MN,Auto,Gas
Sinclair Riverside CA,Auto,Gas
Speedy Q Jacksonville FL,Auto,Gas
Spinx Indian Hills CO,Auto,Gas
Stewart's Shops Comstock Park MI,Auto,Gas
Sunoco Fruitport MI,Auto,Gas
Tesoro Wildomar CA,Auto,Gas
Terrible Herbst Gallina NM,Auto,Gas
Texaco Norcatur KS,Auto,Gas
Texas Born Elk River ID,Auto,Gas
Thorntons Inc. Combee Settlement FL,Auto,Gas
Total Ak-Chin Village AZ,Auto,Gas
Travelcenters of America Cambridge Springs PA,Auto,Gas
Travelers Oil Hallandale Beach FL,Auto,Gas
Valero Fayette OH,Auto,Gas
Walmart brand gasoline Pathfork KY,Auto,Gas
Wawa Olmito and Olmito TX,Auto,Gas
Weigel’s Vici OK,Auto,Gas
Tesla Supercharger Network Marysvale UT,Auto,Gas
ChargePoint Corralitos CA,Auto,Gas
EVgo Geuda Springs KS,Auto,Gas
Electrify America Pollard AR,Auto,Gas
Blink Charging Cardwell MT,Auto,Gas
Greenlots Quasqueton IA,Auto,Gas
SemaConnect Booker TX,Auto,Gas
Volta Charging Earlston PA,Auto,Gas
FLO Beryl Junction UT,Auto,Gas
ABB Electrification Cylinder IA,Auto,Gas
Aloha Petroleum Wayne MI,Auto,Gas
Alon Silsbee TX,Auto,Gas
American Gas Longmont CO,Auto,Gas
Amoco Flomaton AL,Auto,Gas
AM-PM Lazy Acres CO,Auto,Gas
ARCO Carrizales PR,Auto,Gas
Billups Boyden IA,Auto,Gas
BP White Center WA,Auto,Gas
Buc-ee's Carlock IL,Auto,Gas
Byrne Dairy Whiteman AFB MO,Auto,Gas
Carroll Motor Fuels Nina TX,Auto,Gas
CEFCO Wyldwood TX,Auto,Gas
CENEX Hagerman NM,Auto,Gas
Certified Palisades Park NJ,Auto,Gas
Chevron Burr Ridge IL,Auto,Gas
Chuckles Cambridge MN,Auto,Gas
Circle K Naperville IL,Auto,Gas
Citgo Toa Alta PR,Auto,Gas
Clark Brands Tara Hills CA,Auto,Gas
Conoco Blissfield MI,Auto,Gas
Costco (Kirkland brand gasoline) Alpha NJ,Auto,Gas
Crown Beaverdam OH,Auto,Gas
Cumberland Farms Edgerton KS,Auto,Gas
Delta Fuel Stations - Independently Branded Gas Stations Calvin ND,Auto,Gas
Delta Sonic - Western New York Ideal GA,Auto,Gas
Exxon Lake Minchumina AK,Auto,Gas
Etna La Porte TX,Auto,Gas
Family Express - Indiana Aquasco MD,Auto,Gas
Fastrac - Upstate New York Waterville OH,Auto,Gas
Fastrip Grundy Center IA,Auto,Gas
Frontier Angola IN,Auto,Gas
Flying J Black River Falls WI,Auto,Gas
Gant Jersey Village TX,Auto,Gas
GasAmerica Ulysses NE,Auto,Gas
"Gas City, Ltd. Star NC",Auto,Gas
GasTrac Oak Hill TN,Auto,Gas
Getty Wheeler TX,Auto,Gas
Go-Mart Bridge City TX,Auto,Gas
Gulf Independence LA,Auto,Gas
Hele Pipestone MN,Auto,Gas
High's Dairy Stores Mount Sterling WI,Auto,Gas
Holiday Argo AL,Auto,Gas
Huck's Winter Gardens CA,Auto,Gas
Irving Oil Fairview WY,Auto,Gas
Jacksons Food Stores Nenahnezad NM,Auto,Gas
King Soopers Pine Ridge at Crestwood NJ,Auto,Gas
Krist Nord CA,Auto,Gas
Kroger brand gasoline Marietta MS,Auto,Gas
Kwik Trip Waldo AL,Auto,Gas
Kwik Fill Pulaski WI,Auto,Gas
Liberty Franklin OH,Auto,Gas
Love's D'Iberville MS,Auto,Gas
Luke Oil Dale OK,Auto,Gas
Lukoil Denver MO,Auto,Gas
Mapco Express Severance CO,Auto,Gas
Marathon Oil Table Rock PA,Auto,Gas
Maverik Mammoth Spring AR,Auto,Gas
McCoy Oil Montrose GA,Auto,Gas
Meijer Eagle Lake FL,Auto,Gas
Minit Mart Crandall IN,Auto,Gas
Mirabito Bear Lake PA,Auto,Gas
Mobil Island Lake IL,Auto,Gas
Murphy USA Blaine TN,Auto,Gas
OXXO Gas Eckhart Mines MD,Auto,Gas
Pemex Woodacre CA,Auto,Gas
Petro Canada Hamersville OH,Auto,Gas
Phillips 66 Brockton MA,Auto,Gas
Pilot Olympia Heights FL,Auto,Gas
QuickChek Oakwood TX,Auto,Gas
QuikTrip Shelby IA,Auto,Gas
RaceTrac/Raceway Stickney IL,Auto,Gas
Redner's Hatton AL,Auto,Gas
Road Ranger Bay City TX,Auto,Gas
Royal Farms New Rockford ND,Auto,Gas
Rutter's Farm Stores Enid OK,Auto,Gas
7-Eleven brand gasoline Aransas Pass TX,Auto,Gas
Sam's Club Carrollton TX,Auto,Gas
Safeway Westport OR,Auto,Gas
Servco Bloomingdale GA,Auto,Gas
Sheetz Healy AK,Auto,Gas
Shell Arimo ID,Auto,Gas
Simonson Station Stores Piper City IL,Auto,Gas
Sinclair Kevin MT,Auto,Gas
Speedway Montgomery PA,Auto,Gas
Speedy Q Rosedale WA,Auto,Gas
Spinx Garrison KY,Auto,Gas
Stewart's Shops Hamilton IL,Auto,Gas
Sunoco Wakefield-Peacedale RI,Auto,Gas
Tesoro Lee Vining CA,Auto,Gas
Terrible Herbst Glenwood MN,Auto,Gas
Texaco Wadena MN,Auto,Gas
Texas Born LaSalle IL,Auto,Gas
Thorntons Inc. Barahona PR,Auto,Gas
Total Peshtigo WI,Auto,Gas
Travelcenters of America Waldorf MN,Auto,Gas
Travelers Oil Onaway ID,Auto,Gas
Valero Benson UT,Auto,Gas
Walmart brand gasoline Lake City MN,Auto,Gas
Wawa Country Club FL,Auto,Gas
Weigel’s Lexington GA,Auto,Gas
Tesla Supercharger Network Carbonado WA,Auto,Gas
ChargePoint North Middletown KY,Auto,Gas
EVgo Elizabeth CO,Auto,Gas
Electrify America Kiefer OK,Auto,Gas
Blink Charging East Quincy CA,Auto,Gas
Greenlots Hunter KS,Auto,Gas
SemaConnect Highland Haven TX,Auto,Gas
Volta Charging Graham NC,Auto,Gas
FLO Lexington TX,Auto,Gas
ABB Electrification Shelbina MO,Auto,Gas
Aloha Petroleum Mortons Gap KY,Auto,Gas
Alon Grand Beach MI,Auto,Gas
American Gas Watsontown PA,Auto,Gas
Amoco Conneautville PA,Auto,Gas
AM-PM Birchwood Lakes PA,Auto,Gas
ARCO West Alto Bonito TX,Auto,Gas
Billups Collinsville CT,Auto,Gas
BP Fayette MO,Auto,Gas
Buc-ee's Oak Grove OR,Auto,Gas
Byrne Dairy Starks LA,Auto,Gas
Carroll Motor Fuels Harrison WI,Auto,Gas
Casey's General Stores New Augusta MS,Auto,Gas
CEFCO Bradshaw WV,Auto,Gas
CENEX Ten Sleep WY,Auto,Gas
Certified Wellsville OH,Auto,Gas
Chevron Vermillion KS,Auto,Gas
Chuckles Glenfield ND,Auto,Gas
Circle K Flemington PA,Auto,Gas
Citgo Nixa MO,Auto,Gas
Clark Brands Wood Heights MO,Auto,Gas
Conoco Panther Valley NJ,Auto,Gas
Costco (Kirkland brand gasoline) Opal VA,Auto,Gas
Crown Roland AR,Auto,Gas
Cumberland Farms Walnut IL,Auto,Gas
Delta Fuel Stations - Independently Branded Gas Stations Lansford ND,Auto,Gas
Exxon Tobias NE,Auto,Gas
Etna Cumberland IN,Auto,Gas
Family Express - Indiana Hickory MS,Auto,Gas
Fastrac - Upstate New York Northrop MN,Auto,Gas
Fastrip Mentor-on-the-Lake OH,Auto,Gas
Frontier Hollywood SC,Auto,Gas
Gant Crowheart WY,Auto,Gas
GasAmerica Badger SD,Auto,Gas
"Gas City, Ltd. Fairmount IL",Auto,Gas
GasTrac Moon Lake FL,Auto,Gas
Getty Humboldt KS,Auto,Gas
Gas Land Petroleum Oaktown IN,Auto,Gas
Go-Mart Quamba MN,Auto,Gas
Gulf Sells AZ,Auto,Gas
Hele India Hook SC,Auto,Gas
High's Dairy Stores Wakefield PA,Auto,Gas
Holiday Bath WV,Auto,Gas
Huck's Wilkesboro NC,Auto,Gas
Irving Oil Odell IL,Auto,Gas
Jacksons Food Stores East Orange NJ,Auto,Gas
King Soopers Fort Towson OK,Auto,Gas
Krist Dover Plains NY,Auto,Gas
Kroger brand gasoline Scales Mound IL,Auto,Gas
Kum & Go Waterman IL,Auto,Gas
Kwik Trip Blandburg PA,Auto,Gas
Kwik Fill Red Butte WY,Auto,Gas
Lassus Handy Dandy Wallace LA,Auto,Gas
Liberty Alberton MT,Auto,Gas
Love's Nuevo CA,Auto,Gas
Luke Oil Anza CA,Auto,Gas
Lukoil Roscoe SD,Auto,Gas
Mapco Express McLean NE,Auto,Gas
Marathon Oil Edmond OK,Auto,Gas
Maverik Averill Park NY,Auto,Gas
McCoy Oil Niobrara NE,Auto,Gas
Meijer Mountain Lake MN,Auto,Gas
Minit Mart Bentley IA,Auto,Gas
Mirabito Candler-McAfee GA,Auto,Gas
Mobil Southlake TX,Auto,Gas
Murphy USA Buena Vista PR,Auto,Gas
Petro Canada Jordan Valley OR,Auto,Gas
Pilot Gassaway WV,Auto,Gas
QuickChek Three Rivers CA,Auto,Gas
QuikTrip Chillicothe MO,Auto,Gas
RaceTrac/Raceway Bellevue IA,Auto,Gas
Redner's Parker AZ,Auto,Gas
Road Ranger El Campo TX,Auto,Gas
Rotten Robbie Dublin TX,Auto,Gas
Royal Farms Dover OH,Auto,Gas
Rutter's Farm Stores Glenham SD,Auto,Gas
7-Eleven brand gasoline Abernathy TX,Auto,Gas
Safeway Whittemore MI,Auto,Gas
Servco Diamond Bluff WI,Auto,Gas
Sheetz Eubank KY,Auto,Gas
Shell Braddock Heights MD,Auto,Gas
Simonson Station Stores Wilder KY,Auto,Gas
Sinclair North Johns AL,Auto,Gas
Speedway Dade City North FL,Auto,Gas
Speedy Q Ballou OK,Auto,Gas
Spinx Hatillo PR,Auto,Gas
Stewart's Shops Cambridge MA,Auto,Gas
Sunoco Butte Falls OR,Auto,Gas
Tesoro Buckley WA,Auto,Gas
Terrible Herbst New Richmond WI,Auto,Gas
Texaco Polk City IA,Auto,Gas
Texas Born Pilot Station AK,Auto,Gas
Thorntons Inc. Centralhatchee GA,Auto,Gas
Total Ravenna OH,Auto,Gas
Travelcenters of America Center Point AL,Auto,Gas
Valero Excel AL,Auto,Gas
Walmart brand gasoline Chevy Chase Heights PA,Auto,Gas
Wawa Rolla ND,Auto,Gas
Weigel’s East Dailey WV,Auto,Gas
Tesla Supercharger Network Fredonia WI,Auto,Gas
ChargePoint Stone Park IL,Auto,Gas
EVgo Powersville MO,Auto,Gas
Electrify America Ravanna MO,Auto,Gas
Blink Charging Greenfield MO,Auto,Gas
Greenlots Cocoa FL,Auto,Gas
SemaConnect Halsey OR,Auto,Gas
Volta Charging Crooksville OH,Auto,Gas
FLO El Prado Estates AZ,Auto,Gas
ABB Electrification Center Point IA,Auto,Gas
Aloha Petroleum Holmesville OH,Auto,Gas
Alon Marcellus MI,Auto,Gas
American Gas Alsip IL,Auto,Gas
Amoco North Las Vegas NV,Auto,Gas
AM-PM Lake Mohawk NJ,Auto,Gas
ARCO Indian Springs TX,Auto,Gas
Billups Oakman AL,Auto,Gas
BP Boynton Beach FL,Auto,Gas
Buc-ee's North Brentwood MD,Auto,Gas
Byrne Dairy Arcadia MO,Auto,Gas
Carroll Motor Fuels Mount Vernon AL,Auto,Gas
Casey's General Stores Lohman MO,Auto,Gas
CEFCO Johnston City IL,Auto,Gas
CENEX Lumber City GA,Auto,Gas
Certified East Pecos NM,Auto,Gas
Chevron Gilbert SC,Auto,Gas
Chuckles Millersburg IA,Auto,Gas
Circle K Annabella UT,Auto,Gas
Citgo Hurstbourne Acres KY,Auto,Gas
Clark Brands Clearview OK,Auto,Gas
Conoco Donaldson PA,Auto,Gas
Costco (Kirkland brand gasoline) Joes CO,Auto,Gas
Crown Summitville IN,Auto,Gas
Cumberland Farms Mocksville NC,Auto,Gas
Delta Fuel Stations - Independently Branded Gas Stations Lyons OH,Auto,Gas
Delta Sonic - Western New York Cerritos CA,Auto,Gas
Exxon Hulmeville PA,Auto,Gas
Etna Laurel DE,Auto,Gas
Family Express - Indiana Suring WI,Auto,Gas
Fastrac - Upstate New York Muncie IL,Auto,Gas
Fastrip Lamar TX,Auto,Gas
Frontier Mettler CA,Auto,Gas
Flying J Robinwood MD,Auto,Gas
Gant Caliente NV,Auto,Gas
GasAmerica Bowling Green KY,Auto,Gas
"Gas City, Ltd. Superior CO",Auto,Gas
GasTrac Anchorage KY,Auto,Gas
Getty Somerset WI,Auto,Gas
Gas Land Petroleum Garrett PA,Auto,Gas
Go-Mart Vernon Valley NJ,Auto,Gas
Gulf Bickleton WA,Auto,Gas
Hele Lander WY,Auto,Gas
High's Dairy Stores Shelby IN,Auto,Gas
Holiday American Falls ID,Auto,Gas
Huck's Mandeville LA,Auto,Gas
Irving Oil Gary City TX,Auto,Gas
Jacksons Food Stores Lowell OR,Auto,Gas
King Soopers Valley NE,Auto,Gas
Krist Old Greenwich CT,Auto,Gas
Kroger brand gasoline Felicity OH,Auto,Gas
Kum & Go Mosquero NM,Auto,Gas
Kwik Trip Fort Hill OR,Auto,Gas
Kwik Fill Antreville SC,Auto,Gas
Lassus Handy Dandy West Glens Falls NY,Auto,Gas
Liberty Baxter MN,Auto,Gas
Love's Jackson WI,Auto,Gas
Luke Oil Eminence MO,Auto,Gas
Lukoil Cullom IL,Auto,Gas
Mapco Express Canova SD,Auto,Gas
Marathon Oil Little Rock AR,Auto,Gas
Maverik Rolling Hills WY,Auto,Gas
McCoy Oil St. Regis Park KY,Auto,Gas
Meijer Oxly MO,Auto,Gas
Minit Mart Worthing SD,Auto,Gas
Mirabito Cedar Hills UT,Auto,Gas
Mobil White Oak OK,Auto,Gas
Murphy USA Selma NC,Auto,Gas
OXXO Gas Burr Oak IA,Auto,Gas
Pemex Newtown MO,Auto,Gas
Petro Canada Mineral Bluff GA,Auto,Gas
Phillips 66 Boyd WI,Auto,Gas
QuickChek Paul Smiths NY,Auto,Gas
QuikTrip Ingalls KS,Auto,Gas
RaceTrac/Raceway Myrtle Point OR,Auto,Gas
Redner's Wild Peach Village TX,Auto,Gas
Road Ranger Bernard IA,Auto,Gas
Rotten Robbie Arnold MO,Auto,Gas
Royal Farms Balm FL,Auto,Gas
7-Eleven brand gasoline Normandy TN,Auto,Gas
Sam's Club CaÃ±on NM,Auto,Gas
Safeway Carrsville VA,Auto,Gas
Servco Casnovia MI,Auto,Gas
Sheetz National City CA,Auto,Gas
Shell Ohatchee AL,Auto,Gas
Simonson Station Stores Offutt AFB NE,Auto,Gas
Sinclair Cloud Lake FL,Auto,Gas
Speedway Randleman NC,Auto,Gas
Speedy Q Alma CO,Auto,Gas
Spinx Hazel SD,Auto,Gas
Stewart's Shops Nunda SD,Auto,Gas
Sunoco Buchanan VA,Auto,Gas
Tesoro Wimbledon ND,Auto,Gas
Terrible Herbst Ericson NE,Auto,Gas
Texaco Tall Timber CO,Auto,Gas
Texas Born Inwood NY,Auto,Gas
Thorntons Inc. Claude TX,Auto,Gas
Total Mount Vernon NY,Auto,Gas
Travelcenters of America Nicut OK,Auto,Gas
Travelers Oil Lake City CO,Auto,Gas
Valero Hardy NE,Auto,Gas
Walmart brand gasoline Sunset UT,Auto,Gas
Wawa Holden Beach NC,Auto,Gas
Weigel’s Buford GA,Auto,Gas
Tesla Supercharger Network Cortland NY,Auto,Gas
ChargePoint Geiger AL,Auto,Gas
EVgo Northport WA,Auto,Gas
Blink Charging Hico TX,Auto,Gas
Greenlots Germantown TN,Auto,Gas
SemaConnect Enumclaw WA,Auto,Gas
Volta Charging Haviland NY,Auto,Gas
FLO Stanberry MO,Auto,Gas
ABB Electrification Braddock ND,Auto,Gas
Aloha Petroleum San Carlos CA,Auto,Gas
Alon Grayslake IL,Auto,Gas
Amoco North Myrtle Beach SC,Auto,Gas
AM-PM Canada Creek Ranch MI,Auto,Gas
ARCO Vadnais Heights MN,Auto,Gas
Billups St. Cloud MO,Auto,Gas
BP Timber Lakes UT,Auto,Gas
Buc-ee's Middletown PA,Auto,Gas
Byrne Dairy Petersburg TN,Auto,Gas
Carroll Motor Fuels South Gate Ridge FL,Auto,Gas
Casey's General Stores Worthville KY,Auto,Gas
CEFCO Forest Hill TX,Auto,Gas
CENEX Ducor CA,Auto,Gas
Certified Chickaloon AK,Auto,Gas
Chevron Kirklin IN,Auto,Gas
Chuckles Girard GA,Auto,Gas
Citgo North Potomac MD,Auto,Gas
Clark Brands Mount Enterprise TX,Auto,Gas
Conoco East Ithaca NY,Auto,Gas
Costco (Kirkland brand gasoline) Fox Lake IL,Auto,Gas
Crown Arecibo PR,Auto,Gas
Delta Fuel Stations - Independently Branded Gas Stations Agra OK,Auto,Gas
Delta Sonic - Western New York Cedar Valley OK,Auto,Gas
Exxon Tonka Bay MN,Auto,Gas
Etna Watertown NY,Auto,Gas
Family Express - Indiana Prosperity WV,Auto,Gas
Fastrac - Upstate New York Navarre OH,Auto,Gas
Fastrip Littlerock CA,Auto,Gas
Frontier Winder GA,Auto,Gas
Flying J Sodaville OR,Auto,Gas
Gant Panama NY,Auto,Gas
GasAmerica Rolling Fork MS,Auto,Gas
"Gas City, Ltd. Homer AK",Auto,Gas
GasTrac West Hurley NY,Auto,Gas
Getty Potosi MO,Auto,Gas
Gas Land Petroleum Sugar Grove OH,Auto,Gas
Go-Mart Linn Valley KS,Auto,Gas
Gulf Fairview KS,Auto,Gas
Hele Pawtucket RI,Auto,Gas
High's Dairy Stores Justice OK,Auto,Gas
Holiday St. George SC,Auto,Gas
Huck's Fair Lawn NJ,Auto,Gas
Irving Oil Fromberg MT,Auto,Gas
Jacksons Food Stores Eatonton GA,Auto,Gas
King Soopers Haydenville OH,Auto,Gas
Krist Denver City TX,Auto,Gas
Kum & Go South Paris ME,Auto,Gas
Kwik Trip Manson WA,Auto,Gas
Liberty Frederika IA,Auto,Gas
Love's Early IA,Auto,Gas
Luke Oil Selma VA,Auto,Gas
Lukoil Bayou La Batre AL,Auto,Gas
Mapco Express Torrington WY,Auto,Gas
Marathon Oil Springfield MO,Auto,Gas
Maverik Potala Pastillo PR,Auto,Gas
McCoy Oil Sixteen Mile Stand OH,Auto,Gas
Meijer Houghton MI,Auto,Gas
Minit Mart Jeffersonville GA,Auto,Gas
Mirabito Blue Ball PA,Auto,Gas
Mobil Seneca IL,Auto,Gas
Murphy USA Sunday Lake WA,Auto,Gas
OXXO Gas LaPlace IL,Auto,Gas
Pemex Jenkinsburg GA,Auto,Gas
Petro Canada Young Place NM,Auto,Gas
Phillips 66 Hanska MN,Auto,Gas
Pilot Vandenberg AFB CA,Auto,Gas
QuickChek Glenford OH,Auto,Gas
QuikTrip Round Hill Village NV,Auto,Gas
RaceTrac/Raceway South Beach FL,Auto,Gas
Redner's Drakesville IA,Auto,Gas
Road Ranger Picture Rocks PA,Auto,Gas
Rotten Robbie Oklahoma PA,Auto,Gas
Royal Farms Kimberly WV,Auto,Gas
Rutter's Farm Stores Mansfield LA,Auto,Gas
7-Eleven brand gasoline Timber Hills PA,Auto,Gas
Sam's Club Issaquah WA,Auto,Gas
Safeway Spartansburg PA,Auto,Gas
Servco Jeffersontown KY,Auto,Gas
Sheetz Boone IA,Auto,Gas
Shell Bronte TX,Auto,Gas
Simonson Station Stores Nikolaevsk AK,Auto,Gas
Sinclair Bay Shore MI,Auto,Gas
Speedway Newald WI,Auto,Gas
Speedy Q Sergeant Bluff IA,Auto,Gas
Spinx Sunset TX,Auto,Gas
Stewart's Shops Hillsdale IL,Auto,Gas
Sunoco Eureka WI,Auto,Gas
Tesoro Argos IN,Auto,Gas
Terrible Herbst Sun City Center FL,Auto,Gas
Texaco Akutan AK,Auto,Gas
Texas Born Mililani Mauka HI,Auto,Gas
Thorntons Inc. Hartman CO,Auto,Gas
Total Hawk Point MO,Auto,Gas
Travelcenters of America Johnstown CO,Auto,Gas
Travelers Oil Alpine Northwest WY,Auto,Gas
Valero Micro NC,Auto,Gas
Walmart brand gasoline South Holland IL,Auto,Gas
Wawa Chula MO,Auto,Gas
Weigel’s New Richmond IN,Auto,Gas
Tesla Supercharger Network Ephesus GA,Auto,Gas
ChargePoint Ellenville NY,Auto,Gas
EVgo Bordelonville LA,Auto,Gas
Electrify America Ramah CO,Auto,Gas
